1184,"{""refString"":""CHAUDOIR, Maximilien Stanislavovitch de. Mémoire sur la famille des carabiques (2e, suite). -. \""Bulletin de la Société de Naturalistes de Moscou, 23 (2): 349-460. (Moscou). (<a href = \""https://biodiversitylibrary.org/page/44105161\"" target =\""_blank\"">See BHL)\"". (1850)."",""yearStart"":1850,""volume"":23,""pageStart"":349,""pageEnd"":460}","{""itemId"":50492,""yearAggr"":1911,""titleName"":""Archiv für Naturgeschichte."",""volume"":""Jahrg.77:Bd.2-4 (1911)"",""partPages"":null,""titleYearStart"":1835,""titleYearEnd"":1912,""pageNum"":150}",0.2
1184,"{""refString"":""CHAUDOIR, Maximilien Stanislavovitch de. Mémoire sur la famille des carabiques (2e, suite). -. \""Bulletin de la Société de Naturalistes de Moscou, 23 (2): 349-460. (Moscou). (<a href = \""https://biodiversitylibrary.org/page/44105161\"" target =\""_blank\"">See BHL)\"". (1850)."",""yearStart"":1850,""volume"":23,""pageStart"":349,""pageEnd"":460}","{""itemId"":173245,""yearAggr"":1960,""titleName"":""Entomologische Arbeiten aus dem Museum G. Frey Tutzing bei München"",""volume"":""Bd.11 (1960)"",""partPages"":""416-428"",""titleYearStart"":1950,""titleYearEnd"":null,""pageNum"":427}",0.2
1336,"{""refString"":""Kraatz G. Ueber die Arten der Gattung Anisoplia. Deutsche Entomologische Zeitschrift. Berlin 27(1):17-24. (1883)."",""yearStart"":1883,""volume"":27,""pageStart"":17,""pageEnd"":24}","{""itemId"":103692,""yearAggr"":1883,""titleName"":""Deutsche entomologische Zeitschrift"",""volume"":""Jahrg.27 (1883)"",""partPages"":null,""titleYearStart"":1881,""titleYearEnd"":null,""pageNum"":19}",0.95
1336,"{""refString"":""Kraatz G. Ueber die Arten der Gattung Anisoplia. Deutsche Entomologische Zeitschrift. Berlin 27(1):17-24. (1883)."",""yearStart"":1883,""volume"":27,""pageStart"":17,""pageEnd"":24}","{""itemId"":18179,""yearAggr"":1883,""titleName"":""Zoologischer Jahresbericht."",""volume"":""abt. 2 (1883)"",""partPages"":null,""titleYearStart"":1879,""titleYearEnd"":1913,""pageNum"":246}",0.2
1405,"{""refString"":""Tavares. Catalogo dos Aphideos portugueses. Broteria: Serie zoologica 12:177-193. (1914)."",""yearStart"":1914,""volume"":12,""pageStart"":177,""pageEnd"":193}","{""itemId"":53605,""yearAggr"":1917,""titleName"":""Redia"",""volume"":""v.12 (1917)"",""partPages"":""197-277"",""titleYearStart"":1903,""titleYearEnd"":null,""pageNum"":202}",0.2
1405,"{""refString"":""Tavares. Catalogo dos Aphideos portugueses. Broteria: Serie zoologica 12:177-193. (1914)."",""yearStart"":1914,""volume"":12,""pageStart"":177,""pageEnd"":193}","{""itemId"":205088,""yearAggr"":1932,""titleName"":""The Insect pest survey bulletin."",""volume"":""v.12:no.1(1932:Mar.)"",""partPages"":null,""titleYearStart"":1921,""titleYearEnd"":null,""pageNum"":18}",0.2
1405,"{""refString"":""Tavares. Catalogo dos Aphideos portugueses. Broteria: Serie zoologica 12:177-193. (1914)."",""yearStart"":1914,""volume"":12,""pageStart"":177,""pageEnd"":193}","{""itemId"":53448,""yearAggr"":1911,""titleName"":""Redia"",""volume"":""v.7 (1911)"",""partPages"":""296-333"",""titleYearStart"":1903,""titleYearEnd"":null,""pageNum"":298}",0.2
1405,"{""refString"":""Tavares. Catalogo dos Aphideos portugueses. Broteria: Serie zoologica 12:177-193. (1914)."",""yearStart"":1914,""volume"":12,""pageStart"":177,""pageEnd"":193}","{""itemId"":155195,""yearAggr"":1918,""titleName"":""Rendiconti"",""volume"":""ser.5:v.27:sem.1 (1918)"",""partPages"":null,""titleYearStart"":1892,""titleYearEnd"":null,""pageNum"":59}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":35893,""yearAggr"":1912,""titleName"":""The Entomologist's monthly magazine."",""volume"":""v.48=no.572-583=ser.2:v.23 (1912)"",""partPages"":null,""titleYearStart"":1864,""titleYearEnd"":null,""pageNum"":0}",0.95
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":211000,""yearAggr"":1912,""titleName"":""The Zoological record."",""volume"":""v.49:pt.2 (1912)"",""partPages"":null,""titleYearStart"":1870,""titleYearEnd"":null,""pageNum"":447}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":72440,""yearAggr"":1913,""titleName"":""International catalogue of scientific literature."",""volume"":""1913 Div. N (December)"",""partPages"":null,""titleYearStart"":1901,""titleYearEnd"":null,""pageNum"":447}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":47509,""yearAggr"":1912,""titleName"":""Notes from the Leyden Museum."",""volume"":""v.34 (1911-1912)"",""partPages"":""225-229"",""titleYearStart"":1880,""titleYearEnd"":1914,""pageNum"":225}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":41267,""yearAggr"":1913,""titleName"":""2nd International congress of entomology, Oxford, August, 1912 ..."",""volume"":""2nd, v.1-2 (1913-1914)"",""partPages"":null,""titleYearStart"":1913,""titleYearEnd"":1914,""pageNum"":411}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":156809,""yearAggr"":1913,""titleName"":""Bibliographia zoologica."",""volume"":""v.25 (1913-1914)"",""partPages"":null,""titleYearStart"":1896,""titleYearEnd"":1934,""pageNum"":480}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":123269,""yearAggr"":1925,""titleName"":""Journal of the Washington Academy of Sciences."",""volume"":""v.15 (1925)"",""partPages"":null,""titleYearStart"":1911,""titleYearEnd"":null,""pageNum"":83}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":23556,""yearAggr"":1914,""titleName"":""Bibliographia zoologica."",""volume"":""v.25 (1914)"",""partPages"":null,""titleYearStart"":1896,""titleYearEnd"":1934,""pageNum"":480}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":51012,""yearAggr"":1916,""titleName"":""Transactions of the Entomological Society of London"",""volume"":""1915"",""partPages"":""257-268"",""titleYearStart"":1836,""titleYearEnd"":1932,""pageNum"":266}",0.2
1472,"{""refString"":""Burr. A new species of Arixenia (Dermaptera). Entomologist's Monthly Magazine (Entomologist's mon. Mag. ) 48:105-106. (1912)."",""yearStart"":1912,""volume"":48,""pageStart"":105,""pageEnd"":106}","{""itemId"":51012,""yearAggr"":1916,""titleName"":""Transactions of the Entomological Society of London"",""volume"":""1915"",""partPages"":""269-272"",""titleYearStart"":1836,""titleYearEnd"":1932,""pageNum"":269}",0.2
1376,"{""refString"":""Rydb. In: N. Am. Fl. 34: 275. (1916)."",""yearStart"":1916,""volume"":34,""pageStart"":275}","{""itemId"":91209,""yearAggr"":1916,""titleName"":""North American flora."",""volume"":""v. 34, pt. 3 (1916)"",""partPages"":null,""titleYearStart"":1905,""titleYearEnd"":1990,""pageNum"":275}",0.95
1205,"{""refString"":""C.F.von Ledebour. In: Fl. Altaic. 1: 140. (1829)."",""yearStart"":1829,""volume"":1,""pageStart"":140}","{""itemId"":102747,""yearAggr"":1829,""titleName"":""Icones plantarum novarum vel imperfecte cognitarum floram Rossicam, imprimis Altaicam, illustrantes."",""volume"":""v. 1-2"",""partPages"":null,""titleYearStart"":1829,""titleYearEnd"":1834,""pageNum"":0}",0.95
1205,"{""refString"":""C.F.von Ledebour. In: Fl. Altaic. 1: 140. (1829)."",""yearStart"":1829,""volume"":1,""pageStart"":140}","{""itemId"":100885,""yearAggr"":1831,""titleName"":""Icones plantarum novarum vel imperfecte cognitarum floram Rossicam, imprimis Altaicam, illustrantes."",""volume"":""v. 3-4"",""partPages"":null,""titleYearStart"":1829,""titleYearEnd"":1834,""pageNum"":0}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":15274,""yearAggr"":1830,""titleName"":""Caroli a Linné ... Systema vegetabilium :"",""volume"":""v.7, pt.2"",""partPages"":null,""titleYearStart"":1817,""titleYearEnd"":1830,""pageNum"":1695}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":137781,""yearAggr"":1828,""titleName"":""Bulletin des sciences naturelles et de géologie."",""volume"":""t.13 (1828)"",""partPages"":null,""titleYearStart"":1824,""titleYearEnd"":1831,""pageNum"":328}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":114364,""yearAggr"":1826,""titleName"":""Linnaea"",""volume"":""Bd.1 (1826)"",""partPages"":null,""titleYearStart"":1826,""titleYearEnd"":1882,""pageNum"":500}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":81986,""yearAggr"":1827,""titleName"":""The Edinburgh new philosophical journal."",""volume"":""[v.3] (1827)"",""partPages"":null,""titleYearStart"":0,""titleYearEnd"":null,""pageNum"":163}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":19622,""yearAggr"":1832,""titleName"":""Annales des sciences naturelles"",""volume"":""t.25 (1832)"",""partPages"":null,""titleYearStart"":1824,""titleYearEnd"":1833,""pageNum"":238}",0.2
1171,"{""refString"":""Rchb. In: Fl. Germ. Excurs.: 117. (1830)."",""yearStart"":1830}","{""itemId"":150470,""yearAggr"":1834,""titleName"":""Annales des sciences naturelles"",""volume"":""ser.2:t.1 (1834)"",""partPages"":null,""titleYearStart"":1834,""titleYearEnd"":1937,""pageNum"":303}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":22685,""yearAggr"":1888,""titleName"":""A provisional host-index of the fungi of the United States"",""volume"":""pt.1"",""partPages"":null,""titleYearStart"":1888,""titleYearEnd"":1891,""pageNum"":58}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":88789,""yearAggr"":1889,""titleName"":""Botanical gazette."",""volume"":""v.14 (1889)"",""partPages"":""285-288"",""titleYearStart"":1876,""titleYearEnd"":1991,""pageNum"":285}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":245885,""yearAggr"":1889,""titleName"":""Journal of mycology."",""volume"":""v.5 (1889)"",""partPages"":null,""titleYearStart"":1885,""titleYearEnd"":1908,""pageNum"":191}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":178201,""yearAggr"":1979,""titleName"":""Phenology and rate of height growth of some forbs in the southwestern ponderosa pine type."",""volume"":""RM-RN-376"",""partPages"":null,""titleYearStart"":1979,""titleYearEnd"":null,""pageNum"":2}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":31967,""yearAggr"":1886,""titleName"":""Flora of the Yellowstone National Park"",""volume"":null,""partPages"":null,""titleYearStart"":1886,""titleYearEnd"":null,""pageNum"":44}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":62102,""yearAggr"":1886,""titleName"":""Flora of the Yellowstone National Park"",""volume"":null,""partPages"":null,""titleYearStart"":1886,""titleYearEnd"":null,""pageNum"":44}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":56964,""yearAggr"":1888,""titleName"":""A provisional host-index of the fungi of the United States"",""volume"":null,""partPages"":null,""titleYearStart"":1888,""titleYearEnd"":1891,""pageNum"":58}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":34949,""yearAggr"":1891,""titleName"":""Transactions of the ... annual meetings of the Kansas Academy of Science."",""volume"":""13"",""partPages"":null,""titleYearStart"":1882,""titleYearEnd"":1900,""pageNum"":57}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":13763,""yearAggr"":1892,""titleName"":""Contributions from the United States National Herbarium"",""volume"":""v.3 (1892-1896)"",""partPages"":null,""titleYearStart"":1890,""titleYearEnd"":null,""pageNum"":231}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":43535,""yearAggr"":1893,""titleName"":""Transactions of the ... annual meetings of the Kansas Academy of Science."",""volume"":""v.14 (1893-1894)"",""partPages"":null,""titleYearStart"":1882,""titleYearEnd"":1900,""pageNum"":133}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":13779,""yearAggr"":1915,""titleName"":""Contributions from the United States National Herbarium"",""volume"":""v.19 (1915)"",""partPages"":null,""titleYearStart"":1890,""titleYearEnd"":null,""pageNum"":685}",0.2
1190,"{""refString"":""A. Gray. In: Syn. Fl. N. Amer. 1: 2. 185. (1888)."",""yearStart"":1888,""volume"":1,""pageStart"":2}","{""itemId"":13785,""yearAggr"":1925,""titleName"":""Contributions from the United States National Herbarium"",""volume"":""v.25(1925)"",""partPages"":null,""titleYearStart"":1890,""titleYearEnd"":null,""pageNum"":559}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":109983,""yearAggr"":1816,""titleName"":""Das system der pilze und schwämme."",""volume"":""1"",""partPages"":null,""titleYearStart"":1816,""titleYearEnd"":1817,""pageNum"":206}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":101368,""yearAggr"":1817,""titleName"":""Deutschlands flora in abbildungen nach der natur"",""volume"":""Abt.3:Bd.1 (1817)"",""partPages"":null,""titleYearStart"":1798,""titleYearEnd"":1862,""pageNum"":0}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":16353,""yearAggr"":1884,""titleName"":""Dr. L. Rabenhorst's Kryptogamen-Flora von Deutschland, Oesterreich und der Schweiz"",""volume"":""Bd.1:Abt.1 (1884)"",""partPages"":null,""titleYearStart"":1884,""titleYearEnd"":1966,""pageNum"":516}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":7553,""yearAggr"":1893,""titleName"":""Revisio generum plantarum:"",""volume"":""v.3 pt. 1-3"",""partPages"":null,""titleYearStart"":1891,""titleYearEnd"":1898,""pageNum"":444}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":16581,""yearAggr"":1907,""titleName"":""Dr. L. Rabenhorst's Kryptogamen-Flora von Deutschland, Oesterreich und der Schweiz"",""volume"":""Bd.1:Abt.8 (1907)"",""partPages"":null,""titleYearStart"":1884,""titleYearEnd"":1966,""pageNum"":849}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":16582,""yearAggr"":1910,""titleName"":""Dr. L. Rabenhorst's Kryptogamen-Flora von Deutschland, Oesterreich und der Schweiz"",""volume"":""Bd.1:Abt.9 (1910)"",""partPages"":null,""titleYearStart"":1884,""titleYearEnd"":1966,""pageNum"":895}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":133343,""yearAggr"":1919,""titleName"":""Enumeratio systematica fungorum in omnium herbarum europaearum"",""volume"":""v.1"",""partPages"":null,""titleYearStart"":1919,""titleYearEnd"":1924,""pageNum"":65}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":209803,""yearAggr"":1994,""titleName"":""Final supplemental environmental impact statement on management of habitat for late-successional and old-growth forest related species within the range of the northern spotted owl"",""volume"":""1"",""partPages"":null,""titleYearStart"":1994,""titleYearEnd"":null,""pageNum"":0}",0.2
1247,"{""refString"":""Fries & Nordholm. In: Symb. gasteromyc. (Lund) 1:8. (1817)."",""yearStart"":1817,""volume"":1,""pageStart"":8}","{""itemId"":262345,""yearAggr"":2018,""titleName"":""The mycophile."",""volume"":""v.58:no.1-6 (2018)"",""partPages"":null,""titleYearStart"":0,""titleYearEnd"":null,""pageNum"":10}",0.2
1124,"{""refString"":""Podl. In: Mitt. Bot. Staatssamml. München. 11: 286. (1973)."",""yearStart"":1973,""volume"":11,""pageStart"":286}","{""itemId"":51768,""yearAggr"":1973,""titleName"":""Mitteilungen der Botanischen Staatssammlung München."",""volume"":""v.11 (1973-1974)"",""partPages"":""259-321"",""titleYearStart"":1950,""titleYearEnd"":1991,""pageNum"":285}",0.95
1306,"{""refString"":""Mart. In: Hist. Nat. Palm. 2: 74. (1824)."",""yearStart"":1824,""volume"":2,""pageStart"":74}","{""itemId"":123720,""yearAggr"":1900,""titleName"":""Memorias."",""volume"":""v.1-2"",""partPages"":null,""titleYearStart"":1900,""titleYearEnd"":1905,""pageNum"":11}",0.2
1306,"{""refString"":""Mart. In: Hist. Nat. Palm. 2: 74. (1824)."",""yearStart"":1824,""volume"":2,""pageStart"":74}","{""itemId"":224867,""yearAggr"":1998,""titleName"":""Boletim do Museu Paraense Emílio Goeldi"",""volume"":""14, no 2, 1998"",""partPages"":null,""titleYearStart"":1933,""titleYearEnd"":1956,""pageNum"":140}",0.2
1306,"{""refString"":""Mart. In: Hist. Nat. Palm. 2: 74. (1824)."",""yearStart"":1824,""volume"":2,""pageStart"":74}","{""itemId"":126004,""yearAggr"":2002,""titleName"":""Arnaldoa :"",""volume"":""v.9:no.1-2 (2002)"",""partPages"":""43-110"",""titleYearStart"":1991,""titleYearEnd"":null,""pageNum"":57}",0.2
1414,"{""refString"":""Harold E.von. Verzeichniss der von E.Steinheil in Neu-Granada gesammlten coprophagen Lamellicornien. Stettiner entomologische Zeitung. Stettin 41:13-46. (1880)."",""yearStart"":1880,""volume"":41,""pageStart"":13,""pageEnd"":46}","{""itemId"":35941,""yearAggr"":1880,""titleName"":""Entomologische Zeitung"",""volume"":""Jahrg.41 (1880)"",""partPages"":null,""titleYearStart"":1840,""titleYearEnd"":1911,""pageNum"":486}",0.95
1414,"{""refString"":""Harold E.von. Verzeichniss der von E.Steinheil in Neu-Granada gesammlten coprophagen Lamellicornien. Stettiner entomologische Zeitung. Stettin 41:13-46. (1880)."",""yearStart"":1880,""volume"":41,""pageStart"":13,""pageEnd"":46}","{""itemId"":36002,""yearAggr"":1886,""titleName"":""Entomologische Zeitung"",""volume"":""Jahrg.47 (1886)"",""partPages"":null,""titleYearStart"":1840,""titleYearEnd"":1911,""pageNum"":36}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":151,""yearAggr"":1835,""titleName"":""Enumeratio plantarum Africae australis extratropicae"",""volume"":""1835"",""partPages"":null,""titleYearStart"":1834,""titleYearEnd"":1837,""pageNum"":102}",0.95
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":32164,""yearAggr"":1835,""titleName"":""Conspectus regni vegetabilis :"",""volume"":null,""partPages"":null,""titleYearStart"":1835,""titleYearEnd"":null,""pageNum"":57}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":97566,""yearAggr"":1834,""titleName"":""Histoire naturelle des végétaux:"",""volume"":""Végétaux:t.2 (1834)"",""partPages"":null,""titleYearStart"":1834,""titleYearEnd"":1848,""pageNum"":331}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":100651,""yearAggr"":1834,""titleName"":""Histoire naturelle des végétaux:"",""volume"":""Végétaux:t.2 (1834)"",""partPages"":null,""titleYearStart"":1834,""titleYearEnd"":1848,""pageNum"":331}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":193684,""yearAggr"":1834,""titleName"":""Medical botany; or, illustrations and descriptions of the medicinal plants of the London, Edinburgh, and Dublin pharmacopoeias:"",""volume"":""2"",""partPages"":null,""titleYearStart"":1834,""titleYearEnd"":1836,""pageNum"":491}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":83013,""yearAggr"":1838,""titleName"":""Allgemeine naturgeschichte :"",""volume"":""Bd.2 (1838)"",""partPages"":null,""titleYearStart"":1837,""titleYearEnd"":1841,""pageNum"":460}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":138281,""yearAggr"":1838,""titleName"":""The greenhouse, hot house, and stove:"",""volume"":null,""partPages"":null,""titleYearStart"":1838,""titleYearEnd"":null,""pageNum"":85}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":151085,""yearAggr"":1838,""titleName"":""Allgemeine naturgeschichte"",""volume"":""Bd.2 (1838)"",""partPages"":null,""titleYearStart"":1837,""titleYearEnd"":1846,""pageNum"":460}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":210039,""yearAggr"":1838,""titleName"":""Leerboek tot de kennis der artsenijgewassen, derzelver zamenstelling, krachten, gebruik en pharmaceutische bereidingen"",""volume"":null,""partPages"":null,""titleYearStart"":1838,""titleYearEnd"":null,""pageNum"":348}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":11567,""yearAggr"":1840,""titleName"":""Nomenclator botanicus, seu, Synonymia plantarum universalis"",""volume"":""v.1-2"",""partPages"":""1-852"",""titleYearStart"":1840,""titleYearEnd"":1841,""pageNum"":233}",0.2
1349,"{""refString"":""Eckl. & Zeyh. In: Enum. 102. (1835)."",""yearStart"":1835}","{""itemId"":11567,""yearAggr"":1840,""titleName"":""Nomenclator botanicus, seu, Synonymia plantarum universalis"",""volume"":""v.1-2"",""partPages"":""1-810"",""titleYearStart"":1840,""titleYearEnd"":1841,""pageNum"":267}",0.2
1243,"{""refString"":""auct. In: Gard. Chron., ser. 3, 1: 747. (1887)."",""yearStart"":1887,""volume"":1,""pageStart"":747}","{""itemId"":83851,""yearAggr"":1889,""titleName"":""The Gardeners' chronicle"",""volume"":""ser.3:v.6 (1889)"",""partPages"":null,""titleYearStart"":1874,""titleYearEnd"":1955,""pageNum"":0}",0.2
1243,"{""refString"":""auct. In: Gard. Chron., ser. 3, 1: 747. (1887)."",""yearStart"":1887,""volume"":1,""pageStart"":747}","{""itemId"":83853,""yearAggr"":1890,""titleName"":""The Gardeners' chronicle"",""volume"":""ser.3:v.7 (1890)"",""partPages"":null,""titleYearStart"":1874,""titleYearEnd"":1955,""pageNum"":0}",0.2
1145,"{""refString"":""B. L. Turner. In: Phytologia 89(3): 315. (2007)."",""yearStart"":2007,""volume"":89,""pageStart"":315}","{""itemId"":47140,""yearAggr"":2007,""titleName"":""Phytologia."",""volume"":""v.89 no.3 (2007)"",""partPages"":""315-316"",""titleYearStart"":1933,""titleYearEnd"":null,""pageNum"":315}",0.95
1069,"{""refString"":""J. J. Wurdack. In: Phytologia, 50(5): 306. (1982)."",""yearStart"":1982,""volume"":50,""pageStart"":306}","{""itemId"":213841,""yearAggr"":1986,""titleName"":""Smithsonian contributions to botany"",""volume"":""no.63 (1986)"",""partPages"":null,""titleYearStart"":1969,""titleYearEnd"":null,""pageNum"":8}",0.2
1412,"{""refString"":""H. J. Beentje. In: Kew Bull., 44(4): 743. (1989)."",""yearStart"":1989,""volume"":44,""pageStart"":743}","{""itemId"":183092,""yearAggr"":1988,""titleName"":""Utafiti :"",""volume"":""v.1-4 (1988-1992)"",""partPages"":null,""titleYearStart"":1988,""titleYearEnd"":1993,""pageNum"":122}",0.2
1030,"{""refString"":""Radlk. In: Abh. Naturw. Ver. Bremen. 8: 410. (1883)."",""yearStart"":1883,""volume"":8,""pageStart"":410}","{""itemId"":151943,""yearAggr"":1868,""titleName"":""Journal of the Royal Horticultural Society of London."",""volume"":""new ser.:v.2=pt.5-8 (1868-1870)"",""partPages"":null,""titleYearStart"":1866,""titleYearEnd"":1975,""pageNum"":67}",0.2
1110,"{""refString"":""Pinto, J.D. A review of the New World genera of Trichogrammatidae (Hymenoptera). JOURBOOK: Journal of Hymenoptera Research VOLUME: 15(1) PAGES: 38-163. (2006)."",""yearStart"":2006}","{""itemId"":20828,""yearAggr"":2006,""titleName"":""Journal of Hymenoptera research"",""volume"":""v.15:no.1 (2006)"",""partPages"":""38-163"",""titleYearStart"":1992,""titleYearEnd"":null,""pageNum"":38}",0.95
